120;arms_factory;2742.00;10.03;1712.00;2.27;0
120;arms_factory;2726.00;11.70;1708.00;0.11;0
120;arms_factory;2716.00;12.28;1690.00;2.78;0
120;arms_factory;2735.00;10.30;1705.00;4.34;0
120;arms_factory;2708.00;9.93;1671.00;2.17;0
120;arms_factory;2691.00;9.80;1703.00;4.84;0
120;industrial_complex;2711.00;10.48;1690.00;0.12;0
120;industrial_complex;2722.00;12.03;1670.00;2.78;0
120;industrial_complex;2717.00;10.88;1679.00;0.62;0
120;industrial_complex;2724.00;13.40;1697.00;1.83;0
120;industrial_complex;2738.00;10.03;1712.00;4.85;0
120;industrial_complex;2717.00;9.80;1655.00;1.23;0
120;naval_base;2716.00;9.50;1652.00;0.24;3590
120;naval_base;2681.00;9.50;1687.00;-0.32;3590
120;naval_base;2734.00;9.55;1701.00;-3.79;3195
120;naval_base;2722.00;10.53;1714.00;-2.98;8367
120;naval_base;2701.00;9.50;1649.00;1.57;3590
120;naval_base;2713.00;9.50;1671.00;-1.11;3590
120;naval_base;2701.00;9.50;1672.00;0.46;3590
120;naval_base;2771.00;9.50;1755.00;-1.57;8288
120;naval_base;2721.00;11.23;1683.00;-4.12;3195
120;naval_base;2699.00;9.95;1689.00;-2.68;3590
120;naval_base;2708.00;9.75;1688.00;-1.57;3590
120;naval_base;2731.00;9.75;1693.00;1.11;3195
120;naval_base;2729.00;10.93;1686.00;-2.94;3195
120;naval_base;2735.00;9.65;1714.00;-3.14;8367
120;naval_base;2723.00;9.93;1686.00;0.40;3195
120;bunker;2727.00;11.30;1692.00;5.42;0
120;bunker;2713.00;11.57;1683.00;5.52;0
120;bunker;2736.00;10.28;1706.00;3.36;0
120;bunker;2720.00;12.45;1701.00;6.03;0
120;bunker;2715.00;12.95;1687.00;2.41;0
120;bunker;2709.00;10.30;1673.00;3.96;0
120;bunker;2710.00;10.30;1690.00;1.81;0
120;bunker;2722.00;12.03;1668.00;3.02;0
120;bunker;2719.00;10.45;1661.00;0.85;0
120;bunker;2698.00;10.30;1688.00;3.87;0
120;bunker;2689.00;9.95;1698.00;5.08;0
120;bunker;2727.00;12.50;1679.00;2.92;0
120;bunker;2776.00;9.70;1756.00;4.48;0
120;bunker;2730.00;10.82;1708.00;0.86;0
120;bunker;2700.00;9.60;1650.00;3.52;0
120;coastal_bunker;2715.00;9.93;1667.00;-1.11;0
120;coastal_bunker;2711.00;9.62;1688.00;-1.57;0
120;coastal_bunker;2721.00;11.12;1684.00;-4.12;0
120;coastal_bunker;2701.00;9.60;1668.00;0.46;0
120;coastal_bunker;2751.00;9.50;1719.00;-3.79;0
120;coastal_bunker;2711.00;9.70;1653.00;1.57;0
120;coastal_bunker;2691.00;9.80;1705.00;-0.32;0
120;coastal_bunker;2722.00;11.18;1713.00;-2.98;0
120;coastal_bunker;2726.00;12.43;1713.00;-3.14;0
120;coastal_bunker;2731.00;9.57;1695.00;1.11;0
120;coastal_bunker;2715.00;9.65;1656.00;0.24;0
120;coastal_bunker;2775.00;9.70;1756.00;-1.57;0
120;coastal_bunker;2702.00;9.50;1687.00;-2.68;0
120;coastal_bunker;2728.00;11.70;1684.00;-2.94;0
120;coastal_bunker;2722.00;10.80;1686.00;0.40;0
120;dockyard;2682.00;9.50;1692.00;-0.32;0
120;synthetic_refinery;2777.00;9.70;1756.00;0.33;0
120;fuel_silo;2722.00;12.93;1705.00;5.06;0
121;arms_factory;2737.00;12.60;1665.00;2.78;0
121;arms_factory;2755.00;11.25;1644.00;4.34;0
121;arms_factory;2745.00;11.43;1653.00;2.17;0
121;arms_factory;2746.00;12.20;1644.00;4.84;0
121;arms_factory;2748.00;11.82;1652.00;0.12;0
121;arms_factory;2736.00;12.40;1663.00;2.78;0
121;industrial_complex;2748.00;12.45;1649.00;0.62;0
121;industrial_complex;2734.00;11.98;1661.00;1.83;0
121;industrial_complex;2756.00;10.62;1642.00;4.85;0
121;industrial_complex;2757.00;10.57;1654.00;1.23;0
121;industrial_complex;2754.00;10.78;1641.00;5.35;0
121;industrial_complex;2736.00;11.80;1660.00;0.28;0
121;naval_base;2749.00;9.55;1665.00;1.57;2942
121;naval_base;2752.00;10.03;1656.00;-3.34;2942
121;naval_base;2737.00;11.32;1657.00;1.57;2942
121;naval_base;2741.00;10.62;1656.00;-3.14;2942
121;bunker;2745.00;11.32;1662.00;4.40;0
121;bunker;2755.00;10.65;1655.00;0.79;0
121;bunker;2752.00;11.45;1645.00;4.91;0
121;bunker;2737.00;11.80;1660.00;5.01;0
121;bunker;2745.00;11.85;1649.00;2.85;0
121;bunker;2737.00;12.07;1662.00;5.52;0
121;coastal_bunker;2746.00;10.20;1660.00;1.57;0
121;coastal_bunker;2737.00;11.68;1656.00;1.57;0
121;coastal_bunker;2752.00;9.50;1657.00;-3.34;0
121;coastal_bunker;2742.00;10.57;1656.00;-3.14;0
121;dockyard;2754.00;9.98;1657.00;-3.34;0
121;synthetic_refinery;2733.00;12.75;1665.00;3.36;0
121;fuel_silo;2744.00;11.38;1652.00;1.81;0
122;arms_factory;2741.00;12.75;1588.00;2.17;0
122;arms_factory;2727.00;9.80;1567.00;4.84;0
122;arms_factory;2740.00;12.50;1582.00;0.12;0
122;arms_factory;2743.00;12.90;1594.00;2.78;0
122;arms_factory;2734.00;9.98;1566.00;0.62;0
122;arms_factory;2734.00;11.70;1592.00;1.83;0
122;industrial_complex;2744.00;12.70;1565.00;4.85;0
122;industrial_complex;2736.00;11.75;1579.00;1.23;0
122;industrial_complex;2744.00;12.75;1591.00;5.35;0
122;industrial_complex;2727.00;9.90;1570.00;0.28;0
122;industrial_complex;2744.00;12.88;1585.00;3.29;0
122;industrial_complex;2721.00;9.62;1565.00;1.13;0
122;naval_base;2723.00;9.50;1573.00;-2.03;3990
122;naval_base;2725.00;9.50;1598.00;-2.47;8340
122;naval_base;2751.00;9.82;1562.00;0.00;8314
122;naval_base;2730.00;10.12;1575.00;-2.16;3990
122;naval_base;2729.00;9.50;1564.00;-0.59;8314
122;naval_base;2740.00;11.35;1597.00;-2.90;8340
122;bunker;2739.00;10.75;1568.00;2.85;0
122;bunker;2750.00;10.93;1563.00;5.52;0
122;bunker;2740.00;12.43;1596.00;0.79;0
122;bunker;2733.00;11.00;1576.00;4.91;0
122;bunker;2742.00;12.75;1585.00;1.29;0
122;bunker;2742.00;12.73;1577.00;5.42;0
122;bunker;2728.00;9.88;1598.00;5.52;0
122;bunker;2724.00;9.90;1572.00;3.36;0
122;coastal_bunker;2714.00;9.50;1568.00;-2.03;0
122;coastal_bunker;2728.00;9.50;1596.00;-2.47;0
122;coastal_bunker;2730.00;10.12;1575.00;-2.16;0
122;coastal_bunker;2738.00;9.50;1561.00;-0.59;0
122;coastal_bunker;2746.00;10.23;1560.00;0.00;0
122;coastal_bunker;2738.00;11.20;1597.00;-2.90;0
122;dockyard;2739.00;9.50;1559.00;0.00;0
122;synthetic_refinery;2724.00;9.88;1571.00;5.08;0
122;fuel_silo;2739.00;12.57;1584.00;3.52;0
123;arms_factory;2726.00;9.88;1547.00;0.12;0
123;arms_factory;2742.00;10.00;1545.00;2.78;0
123;arms_factory;2745.00;10.28;1550.00;0.62;0
123;arms_factory;2756.00;10.10;1549.00;1.83;0
123;arms_factory;2734.00;11.23;1552.00;4.85;0
123;arms_factory;2756.00;10.05;1548.00;1.23;0
123;industrial_complex;2740.00;11.28;1551.00;5.35;0
123;industrial_complex;2733.00;11.12;1544.00;0.28;0
123;industrial_complex;2744.00;10.32;1550.00;3.29;0
123;industrial_complex;2736.00;11.93;1543.00;1.13;0
123;industrial_complex;2734.00;11.23;1552.00;2.34;0
123;industrial_complex;2737.00;11.90;1542.00;0.18;0
123;naval_base;2730.00;9.50;1538.00;-0.64;13006
123;naval_base;2757.00;9.50;1543.00;0.79;4370
123;naval_base;2729.00;10.15;1549.00;-2.36;8314
123;naval_base;2740.00;11.65;1554.00;-2.90;8314
123;naval_base;2752.00;9.50;1545.00;0.00;4370
123;naval_base;2709.00;9.50;1531.00;-0.59;13006
123;bunker;2736.00;10.05;1537.00;0.79;0
123;bunker;2726.00;10.10;1540.00;4.91;0
123;bunker;2756.00;9.78;1545.00;1.29;0
123;bunker;2740.00;11.28;1551.00;5.42;0
123;bunker;2730.00;10.20;1543.00;5.52;0
123;bunker;2746.00;10.07;1548.00;3.36;0
123;coastal_bunker;2748.00;9.50;1554.00;-2.98;0
123;coastal_bunker;2728.00;10.05;1549.00;-2.36;0
123;coastal_bunker;2723.00;9.78;1543.00;-2.03;0
123;coastal_bunker;2743.00;9.57;1543.00;1.19;0
123;coastal_bunker;2762.00;9.50;1543.00;0.79;0
123;coastal_bunker;2735.00;11.30;1554.00;-2.90;0
123;dockyard;2762.00;9.70;1545.00;0.79;0
123;synthetic_refinery;2750.00;9.70;1546.00;5.08;0
123;fuel_silo;2756.00;9.60;1544.00;3.52;0
124;arms_factory;3094.00;9.82;1683.00;0.62;0
124;arms_factory;3096.00;9.75;1682.00;1.83;0
124;arms_factory;3097.00;9.70;1678.00;4.85;0
124;arms_factory;3094.00;10.18;1670.00;1.23;0
124;arms_factory;3092.00;9.75;1660.00;5.35;0
124;arms_factory;3096.00;9.73;1684.00;0.28;0
124;industrial_complex;3096.00;10.10;1674.00;3.29;0
124;industrial_complex;3096.00;9.78;1671.00;1.13;0
124;industrial_complex;3094.00;10.35;1671.00;2.34;0
124;industrial_complex;3089.00;9.57;1678.00;0.18;0
124;industrial_complex;3096.00;9.80;1677.00;1.74;0
124;industrial_complex;3094.00;9.75;1675.00;4.40;0
124;naval_base;3097.00;9.62;1672.00;0.14;2256
124;naval_base;3096.00;9.50;1687.00;-3.14;2230
124;bunker;3092.00;9.73;1670.00;2.85;0
124;bunker;3096.00;9.73;1681.00;5.52;0
124;coastal_bunker;3089.00;9.50;1671.00;-2.47;0
124;coastal_bunker;3092.00;9.50;1682.00;-3.14;0
124;dockyard;3093.00;9.70;1682.00;-3.14;0
124;synthetic_refinery;3092.00;9.75;1671.00;5.42;0
124;fuel_silo;3094.00;10.10;1682.00;2.41;0
125;arms_factory;2807.00;9.85;1583.00;4.85;0
125;arms_factory;2799.00;9.98;1571.00;1.23;0
125;arms_factory;2809.00;10.35;1577.00;5.35;0
125;arms_factory;2811.00;9.88;1574.00;0.28;0
125;arms_factory;2797.00;9.85;1581.00;3.29;0
125;arms_factory;2817.00;9.85;1587.00;1.13;0
125;industrial_complex;2788.00;10.07;1571.00;2.34;0
125;industrial_complex;2800.00;9.93;1573.00;0.18;0
125;industrial_complex;2814.00;9.88;1575.00;1.74;0
125;industrial_complex;2818.00;9.93;1581.00;4.40;0
125;industrial_complex;2820.00;9.88;1581.00;0.79;0
125;industrial_complex;2803.00;9.75;1586.00;4.91;0
125;naval_base;2811.00;9.50;1567.00;0.59;2824
125;naval_base;2800.00;9.80;1586.00;-2.76;7468
125;naval_base;2814.00;9.55;1590.00;-2.68;7468
125;naval_base;2821.00;9.62;1576.00;1.37;2799
125;bunker;2806.00;9.80;1588.00;1.29;0
125;bunker;2811.00;10.05;1579.00;5.42;0
125;bunker;2816.00;9.88;1588.00;5.52;0
125;bunker;2799.00;9.93;1580.00;3.36;0
125;bunker;2818.00;9.65;1572.00;6.03;0
125;bunker;2793.00;10.10;1571.00;2.41;0
125;bunker;2800.00;9.93;1572.00;3.96;0
125;coastal_bunker;2817.00;9.57;1589.00;-2.68;0
125;coastal_bunker;2818.00;9.50;1571.00;0.59;0
125;coastal_bunker;2800.00;9.57;1587.00;-2.76;0
125;coastal_bunker;2820.00;9.55;1573.00;1.37;0
125;dockyard;2813.00;9.50;1566.00;0.59;0
125;synthetic_refinery;2800.00;9.93;1573.00;2.92;0
125;fuel_silo;2803.00;9.75;1586.00;1.36;0
126;arms_factory;2799.00;10.00;1560.00;5.35;0
126;arms_factory;2793.00;9.82;1562.00;0.28;0
126;arms_factory;2798.00;9.80;1564.00;3.29;0
126;arms_factory;2780.00;9.90;1569.00;1.13;0
126;arms_factory;2780.00;9.90;1569.00;2.34;0
126;arms_factory;2805.00;9.85;1568.00;0.18;0
126;industrial_complex;2805.00;9.85;1568.00;1.74;0
126;industrial_complex;2779.00;10.38;1563.00;4.40;0
126;industrial_complex;2800.00;10.05;1561.00;0.79;0
126;industrial_complex;2800.00;10.05;1561.00;4.91;0
126;industrial_complex;2797.00;9.90;1562.00;5.01;0
126;industrial_complex;2790.00;9.88;1565.00;2.85;0
126;naval_base;2803.00;9.50;1561.00;0.93;2824
126;bunker;2789.00;10.45;1559.00;4.91;0
126;bunker;2785.00;10.25;1562.00;1.29;0
126;bunker;2800.00;9.88;1563.00;5.42;0
126;bunker;2795.00;9.95;1557.00;5.52;0
126;coastal_bunker;2802.00;9.73;1559.00;0.93;0
126;dockyard;2802.00;9.73;1559.00;0.93;0
126;synthetic_refinery;2783.00;9.93;1571.00;2.41;0
126;fuel_silo;2787.00;9.95;1563.00;0.85;0
127;arms_factory;2812.00;9.80;1553.00;3.29;0
127;arms_factory;2786.00;9.85;1551.00;1.13;0
127;arms_factory;2771.00;9.80;1547.00;2.34;0
127;arms_factory;2780.00;9.82;1551.00;0.18;0
127;arms_factory;2789.00;9.90;1551.00;1.74;0
127;arms_factory;2802.00;9.75;1548.00;4.40;0
127;industrial_complex;2782.00;9.95;1553.00;0.79;0
127;industrial_complex;2774.00;9.90;1550.00;4.91;0
127;industrial_complex;2781.00;10.15;1557.00;5.01;0
127;industrial_complex;2786.00;10.15;1553.00;2.85;0
127;industrial_complex;2791.00;9.85;1550.00;5.52;0
127;industrial_complex;2778.00;9.65;1548.00;0.79;0
127;naval_base;2783.00;9.50;1545.00;-0.46;2895
127;naval_base;2803.00;9.68;1558.00;-4.02;2824
127;naval_base;2801.00;9.50;1546.00;1.41;13004
127;naval_base;2812.00;9.65;1557.00;-3.79;2824
127;naval_base;2772.00;9.50;1545.00;-0.46;2895
127;bunker;2807.00;9.90;1553.00;2.41;0
127;bunker;2804.00;9.80;1552.00;3.96;0
127;bunker;2786.00;10.15;1553.00;1.81;0
127;bunker;2779.00;9.93;1554.00;3.02;0
127;bunker;2793.00;9.82;1550.00;0.85;0
127;bunker;2784.00;9.85;1551.00;3.87;0
127;coastal_bunker;2817.00;9.70;1556.00;-3.79;0
127;coastal_bunker;2775.00;9.50;1546.00;-0.46;0
127;coastal_bunker;2798.00;9.50;1546.00;-0.59;0
127;coastal_bunker;2773.00;9.50;1546.00;-0.46;0
127;coastal_bunker;2803.00;9.68;1558.00;-4.02;0
127;dockyard;2777.00;9.55;1543.00;-0.46;0
127;synthetic_refinery;2778.00;9.85;1552.00;2.92;0
127;fuel_silo;2806.00;9.82;1550.00;1.37;0
128;arms_factory;2771.00;10.12;1575.00;2.34;0
128;arms_factory;2757.00;10.25;1586.00;0.18;0
128;arms_factory;2770.00;10.20;1576.00;1.74;0
128;arms_factory;2770.00;10.15;1577.00;4.40;0
128;arms_factory;2754.00;10.28;1587.00;0.79;0
128;arms_factory;2771.00;10.05;1578.00;4.91;0
128;industrial_complex;2772.00;9.93;1579.00;5.01;0
128;industrial_complex;2774.00;9.95;1579.00;2.85;0
128;industrial_complex;2752.00;12.25;1578.00;5.52;0
128;industrial_complex;2750.00;12.45;1579.00;0.79;0
128;industrial_complex;2751.00;12.30;1579.00;4.91;0
128;industrial_complex;2757.00;11.12;1579.00;1.29;0
128;bunker;2752.00;12.12;1580.00;5.52;0
128;bunker;2766.00;10.10;1588.00;3.36;0
128;bunker;2772.00;10.10;1574.00;6.03;0
128;bunker;2753.00;12.12;1572.00;2.41;0
128;bunker;2755.00;10.12;1589.00;3.96;0
128;bunker;2762.00;9.90;1584.00;1.81;0
128;bunker;2766.00;10.07;1584.00;3.02;0
128;synthetic_refinery;2760.00;10.70;1578.00;0.85;0
128;fuel_silo;2759.00;10.62;1581.00;4.48;0
129;arms_factory;2788.00;10.05;1585.00;1.74;0
129;arms_factory;2792.00;9.93;1600.00;4.40;0
129;arms_factory;2775.00;10.05;1584.00;0.79;0
129;arms_factory;2795.00;9.90;1586.00;4.91;0
129;arms_factory;2793.00;9.90;1595.00;5.01;0
129;arms_factory;2785.00;10.15;1585.00;2.85;0
129;industrial_complex;2788.00;9.80;1600.00;5.52;0
129;industrial_complex;2775.00;10.10;1587.00;0.79;0
129;industrial_complex;2791.00;9.90;1586.00;4.91;0
129;industrial_complex;2790.00;10.05;1595.00;1.29;0
129;industrial_complex;2781.00;10.78;1589.00;5.42;0
129;industrial_complex;2784.00;10.03;1600.00;5.52;0
129;naval_base;2799.00;9.75;1598.00;-4.47;7468
129;naval_base;2793.00;9.57;1604.00;-4.12;7468
129;naval_base;2797.00;9.60;1589.00;-4.39;7468
129;bunker;2793.00;9.88;1602.00;1.81;0
129;bunker;2777.00;10.23;1582.00;3.02;0
129;bunker;2775.00;10.03;1590.00;0.85;0
129;bunker;2796.00;9.80;1598.00;3.87;0
129;bunker;2784.00;9.95;1594.00;5.08;0
129;bunker;2778.00;10.05;1577.00;2.92;0
129;bunker;2791.00;9.90;1587.00;4.48;0
129;coastal_bunker;2799.00;9.75;1598.00;-4.47;0
129;coastal_bunker;2792.00;9.73;1604.00;-4.12;0
129;coastal_bunker;2796.00;9.68;1590.00;-4.39;0
129;dockyard;2798.00;9.65;1600.00;-4.47;0
129;synthetic_refinery;2787.00;9.98;1583.00;5.59;0
129;fuel_silo;2778.00;10.03;1574.00;4.03;0
130;arms_factory;2770.00;10.10;1598.00;0.79;0
130;arms_factory;2768.00;11.07;1610.00;4.91;0
130;arms_factory;2774.00;11.25;1615.00;5.01;0
130;arms_factory;2775.00;11.40;1610.00;2.85;0
130;arms_factory;2773.00;11.40;1616.00;5.52;0
130;arms_factory;2785.00;9.80;1612.00;0.79;0
130;industrial_complex;2768.00;11.07;1617.00;4.91;0
130;industrial_complex;2781.00;9.90;1613.00;1.29;0
130;industrial_complex;2765.00;10.40;1607.00;5.42;0
130;industrial_complex;2777.00;10.85;1614.00;5.52;0
130;industrial_complex;2762.00;10.73;1611.00;3.36;0
130;industrial_complex;2774.00;10.50;1602.00;6.03;0
130;naval_base;2792.00;9.60;1613.00;-4.47;2918
130;naval_base;2789.00;9.62;1620.00;-4.12;2918
130;bunker;2783.00;9.80;1619.00;3.02;0
130;bunker;2779.00;10.32;1613.00;0.85;0
130;bunker;2763.00;11.55;1622.00;3.87;0
130;bunker;2772.00;11.05;1606.00;5.08;0
130;bunker;2774.00;11.45;1618.00;2.92;0
130;bunker;2772.00;10.35;1600.00;4.48;0
130;bunker;2763.00;11.78;1613.00;0.86;0
130;bunker;2792.00;9.80;1609.00;3.52;0
130;bunker;2781.00;10.03;1598.00;1.36;0
130;coastal_bunker;2795.00;9.55;1607.00;-4.47;0
130;coastal_bunker;2783.00;9.73;1624.00;-4.12;0
130;dockyard;2789.00;9.70;1619.00;-4.12;0
130;synthetic_refinery;2773.00;11.43;1610.00;6.09;0
130;fuel_silo;2786.00;9.82;1608.00;3.09;0
131;arms_factory;2764.00;11.20;1627.00;5.01;0
131;arms_factory;2761.00;12.38;1634.00;2.85;0
131;arms_factory;2762.00;11.82;1636.00;5.52;0
131;arms_factory;2766.00;10.55;1638.00;0.79;0
131;arms_factory;2756.00;13.07;1629.00;4.91;0
131;arms_factory;2749.00;11.90;1632.00;1.29;0
131;industrial_complex;2770.00;11.15;1632.00;5.42;0
131;industrial_complex;2763.00;10.23;1643.00;5.52;0
131;industrial_complex;2764.00;10.20;1646.00;3.36;0
131;industrial_complex;2749.00;12.38;1630.00;6.03;0
131;industrial_complex;2757.00;11.82;1626.00;2.41;0
131;industrial_complex;2768.00;11.28;1630.00;3.96;0
131;naval_base;2744.00;9.80;1632.00;-1.77;8340
131;naval_base;2772.00;9.70;1638.00;-4.33;2942
131;naval_base;2725.00;9.50;1619.00;-1.57;8340
131;naval_base;2770.00;9.80;1643.00;-4.17;2942
131;naval_base;2774.00;10.32;1630.00;-4.17;2942
131;naval_base;2749.00;9.50;1616.00;-0.79;8340
131;bunker;2747.00;12.57;1628.00;0.86;0
131;bunker;2763.00;11.53;1636.00;3.52;0
131;bunker;2759.00;12.75;1633.00;1.36;0
131;bunker;2761.00;11.85;1629.00;2.92;0
131;bunker;2766.00;11.32;1629.00;5.59;0
131;bunker;2764.00;10.23;1648.00;1.97;0
131;bunker;2746.00;9.78;1618.00;6.09;0
131;bunker;2727.00;9.75;1619.00;1.37;0
131;coastal_bunker;2723.00;9.50;1617.00;-1.57;0
131;coastal_bunker;2751.00;9.50;1617.00;-0.79;0
131;coastal_bunker;2771.00;9.88;1639.00;-4.33;0
131;coastal_bunker;2764.00;9.93;1652.00;-4.17;0
131;coastal_bunker;2743.00;9.50;1631.00;-1.77;0
131;coastal_bunker;2774.00;10.32;1630.00;-4.17;0
131;dockyard;2745.00;10.73;1632.00;-1.77;0
131;synthetic_refinery;2748.00;9.82;1618.00;4.54;0
131;fuel_silo;2766.00;10.10;1646.00;1.53;0
132;arms_factory;2755.00;10.07;1612.00;5.52;0
132;arms_factory;2753.00;10.43;1607.00;0.79;0
132;arms_factory;2760.00;9.98;1607.00;4.91;0
132;arms_factory;2759.00;10.00;1602.00;1.29;0
132;arms_factory;2756.00;9.90;1593.00;5.42;0
132;arms_factory;2759.00;10.55;1597.00;5.52;0
132;industrial_complex;2754.00;9.98;1594.00;3.36;0
132;industrial_complex;2752.00;10.25;1610.00;6.03;0
132;industrial_complex;2753.00;10.28;1602.00;2.41;0
132;industrial_complex;2759.00;9.95;1605.00;3.96;0
132;industrial_complex;2762.00;10.18;1600.00;1.81;0
132;industrial_complex;2758.00;10.05;1606.00;3.02;0
132;naval_base;2749.00;9.50;1599.00;-1.11;8340
132;naval_base;2748.00;9.50;1609.00;-1.89;8340
132;naval_base;2753.00;9.50;1598.00;-2.03;8340
132;bunker;2751.00;10.23;1609.00;4.48;0
132;bunker;2754.00;9.95;1593.00;0.86;0
132;bunker;2753.00;10.38;1603.00;3.52;0
132;bunker;2762.00;10.25;1598.00;1.36;0
132;coastal_bunker;2752.00;9.50;1616.00;-1.89;0
132;coastal_bunker;2749.00;9.50;1602.00;-1.11;0
132;coastal_bunker;2751.00;10.05;1597.00;-2.03;0
132;dockyard;2750.00;9.50;1599.00;-1.11;0
132;synthetic_refinery;2761.00;9.98;1607.00;1.37;0
132;fuel_silo;2754.00;9.98;1594.00;6.10;0
133;arms_factory;2733.00;13.00;1643.00;4.91;0
133;arms_factory;2733.00;9.80;1632.00;1.29;0
133;arms_factory;2737.00;12.10;1641.00;5.42;0
133;arms_factory;2735.00;10.07;1634.00;5.52;0
133;arms_factory;2724.00;10.15;1633.00;3.36;0
133;arms_factory;2724.00;10.18;1657.00;6.03;0
133;industrial_complex;2726.00;10.60;1635.00;2.41;0
133;industrial_complex;2729.00;11.32;1638.00;3.96;0
133;industrial_complex;2730.00;11.38;1645.00;1.81;0
133;industrial_complex;2743.00;10.88;1640.00;3.02;0
133;industrial_complex;2735.00;12.12;1646.00;0.85;0
133;industrial_complex;2729.00;10.32;1636.00;3.87;0
133;naval_base;2719.00;9.50;1650.00;-1.57;3590
133;naval_base;2721.00;9.50;1631.00;0.46;8340
133;naval_base;2730.00;9.50;1631.00;0.24;8340
133;naval_base;2721.00;9.50;1642.00;-1.74;3590
133;naval_base;2721.00;9.50;1659.00;-0.79;3590
133;naval_base;2745.00;9.93;1633.00;0.00;8340
133;bunker;2733.00;10.82;1650.00;5.59;0
133;bunker;2726.00;11.18;1637.00;1.97;0
133;bunker;2725.00;11.90;1665.00;6.09;0
133;bunker;2737.00;10.65;1636.00;1.37;0
133;bunker;2742.00;10.93;1638.00;4.03;0
133;bunker;2722.00;9.98;1658.00;1.87;0
133;bunker;2734.00;13.30;1642.00;3.09;0
133;bunker;2721.00;10.55;1636.00;6.10;0
133;coastal_bunker;2721.00;9.50;1657.00;-1.57;0
133;coastal_bunker;2720.00;9.50;1627.00;0.46;0
133;coastal_bunker;2745.00;9.93;1633.00;0.00;0
133;coastal_bunker;2737.00;9.50;1632.00;0.24;0
133;coastal_bunker;2724.00;9.85;1644.00;-1.74;0
133;coastal_bunker;2721.00;9.50;1659.00;-0.79;0
133;dockyard;2718.00;9.50;1631.00;0.46;0
133;synthetic_refinery;2726.00;10.68;1660.00;1.53;0
133;fuel_silo;2724.00;10.18;1657.00;6.26;0
134;arms_factory;2668.00;11.43;1631.00;5.42;0
134;arms_factory;2656.00;10.03;1614.00;5.52;0
134;arms_factory;2657.00;9.80;1605.00;3.36;0
134;arms_factory;2670.00;11.68;1632.00;6.03;0
134;arms_factory;2648.00;9.78;1599.00;2.41;0
134;arms_factory;2665.00;10.45;1618.00;3.96;0
134;industrial_complex;2671.00;11.93;1633.00;1.81;0
134;industrial_complex;2650.00;9.98;1600.00;3.02;0
134;industrial_complex;2669.00;10.53;1619.00;0.85;0
134;industrial_complex;2669.00;11.40;1634.00;3.87;0
134;industrial_complex;2665.00;9.80;1605.00;5.08;0
134;industrial_complex;2668.00;10.38;1621.00;2.92;0
134;naval_base;2643.00;9.50;1614.00;-1.11;4662
134;naval_base;2658.00;9.98;1618.00;-2.36;8393
134;naval_base;2657.00;9.50;1597.00;-1.43;4662
134;naval_base;2685.00;10.10;1640.00;-4.15;3785
134;naval_base;2645.00;9.88;1608.00;-1.25;4662
134;naval_base;2652.00;9.50;1597.00;-0.20;4662
134;bunker;2663.00;10.50;1616.00;6.09;0
134;bunker;2652.00;9.95;1603.00;1.37;0
134;bunker;2661.00;9.85;1599.00;4.03;0
134;bunker;2659.00;10.38;1612.00;1.87;0
134;bunker;2651.00;9.70;1618.00;3.09;0
134;bunker;2669.00;11.40;1634.00;6.10;0
134;bunker;2671.00;10.23;1614.00;2.48;0
134;bunker;2668.00;9.78;1603.00;5.15;0
134;bunker;2650.00;9.95;1605.00;0.42;0
134;coastal_bunker;2683.00;9.95;1637.00;-4.15;0
134;coastal_bunker;2645.00;9.50;1600.00;-1.25;0
134;coastal_bunker;2638.00;9.50;1618.00;-2.90;0
134;coastal_bunker;2657.00;9.73;1595.00;-1.43;0
134;coastal_bunker;2651.00;9.50;1597.00;-0.20;0
134;coastal_bunker;2663.00;10.03;1618.00;-2.36;0
134;dockyard;2664.00;9.78;1622.00;-2.36;0
134;synthetic_refinery;2672.00;11.35;1630.00;5.06;0
134;fuel_silo;2663.00;9.80;1594.00;2.04;0
135;arms_factory;2657.00;9.60;1587.00;3.36;0
135;arms_factory;2644.00;10.75;1571.00;6.03;0
135;arms_factory;2678.00;9.90;1581.00;2.41;0
135;arms_factory;2669.00;10.50;1580.00;3.96;0
135;arms_factory;2677.00;10.00;1579.00;1.81;0
135;arms_factory;2661.00;10.00;1582.00;3.02;0
135;industrial_complex;2651.00;11.45;1572.00;0.85;0
135;industrial_complex;2664.00;10.82;1570.00;3.87;0
135;industrial_complex;2650.00;10.93;1577.00;5.08;0
135;industrial_complex;2652.00;9.75;1589.00;2.92;0
135;industrial_complex;2670.00;10.25;1582.00;4.48;0
135;industrial_complex;2676.00;9.95;1584.00;0.86;0
135;naval_base;2666.00;9.75;1567.00;0.59;4212
135;naval_base;2636.00;9.50;1574.00;-1.57;8418
135;naval_base;2647.00;9.50;1563.00;-1.19;8418
135;naval_base;2686.00;9.53;1576.00;0.24;4212
135;naval_base;2652.00;9.53;1582.00;-2.36;8418
135;naval_base;2650.00;9.50;1591.00;-2.50;4662
135;bunker;2668.00;9.90;1584.00;4.03;0
135;bunker;2661.00;11.60;1577.00;1.87;0
135;bunker;2651.00;10.65;1564.00;3.09;0
135;bunker;2661.00;11.10;1569.00;6.10;0
135;bunker;2650.00;11.20;1574.00;2.48;0
135;bunker;2657.00;9.82;1590.00;5.15;0
135;bunker;2665.00;10.23;1588.00;0.42;0
